USR_ID,USR_NAME,USR_DESC,USR_CREATED_DATE,USR_CREATED_TIME,USR_FOLLOWERS,USR_FRIENDS,USR_STATUS
360680423,Nick Shepherd,"Father, husband, @Titans season ticket holder, @etsu grad.",2011-08-23,16:00:36,1016,1016,
354747801,David Ambrose,#1 Titans fan and all about sports talk. follow me i follow back. #no1dad,2011-08-14,6:56:12,1711,1711,
35259425,John Thorsen,,2009-04-25,17:15:48,124,124,
19498958,Allen Matthews,"Fan of the Titans, Preds, Vols, Grizzlies. My one claim to fame is I’m the guy that predicted Mariota would throw a pass to himself for a touchdown.",2009-01-25,18:44:49,158,158,
408853641,Andrew,MTSU '20 #JM12,2011-11-09,23:52:49,360,360,
619525521,Jackson Guy,Tennessee Tech Quarterback // RMB?? // Director of Golf Operations for @MulliganCup // TTU 19,2012-06-26,21:41:37,649,649,
8.2409E+17,?? peach scones ??,lani| 22| ?| multifandom |freelance artist| video gamer,2017-01-25,3:03:33,124,124,
7.15906E+17,RooR v2,"Official account for RooRv2. I’m on XBL,PSN and PC.",2016-04-01,14:18:23,107,107,
227153394,Ronnie Smith,,2010-12-16,2:14:23,569,569,
529497758,Davio615,"I'm A ?? On Saturdays & A Titan On Sunday's !!! #GoGators , #TitanUp #GoPreds #Smashville #Lakers",2012-03-19,16:08:54,1319,1319,
440916301,Logan Hyder,Area 83 ?? Cinema 83 ??              @margaretholmes_ makes me a better man.,2011-12-19,15:06:29,556,556,
8.40714E+17,Taylor Knight,,2017-03-12,0:01:56,239,239,
8.77973E+17,Stephaine,Lover of All things Football. #TitanUp or else ~ Future Hall of Famer ??Podcast Host ??#GMFBFam @gmfb IG: Stephaine_Kirtley,2017-06-22,19:33:36,6485,6485,
234213114,TitansGirl8,"Christian, Army wife, repub-ish, former DoD intel program security offcr // NashvilIe // I ?? God, Titans, chocolate..& foreign policy. #TitanUp & #nevertrump",2011-01-05,3:01:49,1821,1821,
275250419,NoFadeAway,HDC | IG:Terrell_Lee_,2011-03-31,22:44:02,642,642,
37689190,Todd Grasley,"Digital content producer, journalist, and marketing expert with over a decade of experience in both the television and sports media industries.",2009-05-04,15:58:25,3450,3450,
9.90941E+17,JD Sapana 11,??? ???? ?? Playing 11 ?? Dream 11 team ?? ???? ???? ??? ? only cricket...only fantasy cricket.....,2018-04-30,13:07:06,86,86,
62861435,Kyle Pelletier,"#Titans, #Celtics, #Bruins, #ManUtd Fan All Day, Sports All Day, Adventurer living life to the FULLEST!! IG: krazypellet11",2009-08-04,16:33:59,322,322,
104667657,Sammy-D,It's all about the fun I have before I die,2010-01-14,1:14:52,742,742,
830757733,Zachary,| @HayliEpps | UC Political Science/Pre-Law ‘19 | Audaces fortuna iuvat,2012-09-18,10:23:03,255,255,
4849023877,???????? aFreSHofBrEaThaIR????????,Plus size diva|| Love to laugh|| Enjoying all that life has to offer||,2016-02-02,11:24:05,359,359,
43939719,Ivey League,God and family|Caregiver|#Astros????|#Texans|#UHCougars|#PopcornFreak?? Movie Geek????|Music Lover????|#HoustonStrong ???? #TakeItBack????#TacosAndTexasBBQ????,2009-06-01,18:31:57,145,145,
1.10596E+18,Bretgolemmesreelwork,,2019-03-13,22:21:31,158,158,
438826955,Ryan Richardson,Real Estate Agent ?? #TitanUp #ChopOn,2011-12-17,2:16:37,870,870,
61673727,Brandon Drury,I love sports and the CATS,2009-07-31,2:57:13,669,669,
47048859,NICK KAYAL ??,"Morning Drive Co-Host @1025_MD on @1025TheGame 6:00-10:00AM CT. CFB/NFL Writer @AthlonSports. Husband, father of twin girls & frustrated, yet obsessed golfer.",2009-06-14,6:42:45,1680,1680,
7.20568E+17,Tyler Musson,,2016-04-14,11:03:00,386,386,
2662448032,Jason Beede,Publisher for @247Sports' @Knights247 covering the #UCF Knights and recruiting. Freelancer for @OSVarsity. @UCF Board of Trustees beat reporter for @NSMToday.,2014-07-02,3:31:44,638,638,
1.07179E+18,Joey Hoover,"Colts, Reds, and my beloved Boilers... Geared towards all things sports and collecting...PC: Reggie Wayne, Barry Larkin, Calvin Ridley\n\n#CueTheWoo",2018-12-09,15:15:31,204,204,
19383279,Tennessee Titans,The official Twitter account of the Tennessee Titans. #TitanUp,2009-01-23,5:42:16,1237,1237,
255851827,Caleb Head,#GBO #TitanUp #Preds IG:Caleb_head11 Joshua 1:9 takes on sports and opinions  are my own,2011-02-22,4:55:40,755,755,
68752380,Pablo Rodriguez,Fan de muchas cosas,2009-08-25,17:30:48,1255,1255,
9.352E+17,Walter Anderson II,"NJ Devils, NY Knicks, Pittsburgh Pirates, NY Jets, Newcastle United fan.I hate all American politics. Don't come at me with your B.S.",2017-11-27,17:33:22,244,244,
1.03165E+18,AVF,"Proud dad of 4 great kids and a huge fan of the Tennessee Vols, Tennessee Titans, Atlanta Braves, Memphis Grizzlies, and Nashville Preds!!",2018-08-20,21:23:20,1409,1409,
36692042,Nashville's #1 Sports Station,"104-5 The Zone is THE Sports Station, middle TN's home for sports' biggest names & Nashville's biggest games. 866-492-ZONE Follow: @WUZ1045 @Midday180 @3HL1045",2009-04-30,15:41:04,178,178,
19357128,Paul Kuharsky,Too much a cynic. Write at https://t.co/odQVGXBHet. Talk on @Midday180. Land-locked beach lover. Springsteen addict. Columbia alum. RPS HOF 2017.,2009-01-22,19:54:18,1482,1482,
1868409205,SoBros Network,"Refinement Optional - Humor. Sports. Entertainment. #Nashville. SoBros 4 lyfe. For sponsorship/advertising opportunities, e-mail thesobrosnetwork@gmail.com",2013-09-15,16:36:17,3131,3131,
22712850,GoDucksGo!!,Missin' my boy Neil D and lovin' my Oregon Ducks!!,2009-03-04,1:22:36,947,947,
1.05965E+18,Sean,#titanup follow me on insta,2018-11-06,3:15:11,236,236,
2786569905,Jake Cantrell,Let whoever think whatever just keep getting better | USAF ??,2014-09-27,2:36:59,121,121,
9.75554E+17,Tennessee Tyrant,@ttalksports contributor | All things Tennessee Titans! #TitanUp | account ran by: @coletheman18,2018-03-19,2:05:06,630,630,
2952534531,Mac,Romans 1:16 | Former Berry College ??  |  Lipscomb University Graduate Assistant,2014-12-31,5:28:55,391,391,
8.54862E+17,?????? ???? ????????,"Celebrating the winners of two AFL titles, the Houston #Oilers, and their colorful history, from Jeppesen to the Astrodome. Owner: @cj28mtl #LuvYaBlue",2017-04-20,0:59:45,60,60,
9.02515E+17,PFF TEN Titans,"#Titans grades, statistics and analysis from Pro Football Focus | @PFF -- Contact: MCP18@profootballfocus.com",2017-08-29,12:56:17,100,100,
7.19357E+17,Sports Page ??????,Colts fan Cavs fan Duke fan Ohio state 2014 champs ?? yankee fan colts 2007 champs cavs?? 2016 champions ??,2016-04-11,2:49:52,59,59,
144407757,Darius M. Horton,"A Young Kid From East Nashville ? Peace, Love, and Positivity: Sports Anchor & Sports Photojournalist ?? #MTSUAlumn #RIPDalen #RIPRenzo #RIPJahvares",2010-05-16,6:01:24,2463,2463,
604844031,Brian Petocz,#TitanUp #YankeesUniverse #FFDiehard #BuckeyesNation,2012-06-10,19:13:21,795,795,
366158028,Pat Bowie,"huge sports fan... titans, White Sox, hawks, and bulls",2011-09-01,17:36:15,470,470,
1676520266,AtoZSports Nashville,#Titans #Preds #Vols #Vandy #SEC - Nashville's On Demand Sports Talk Show w/ @AustinStanley81 & @Bada_Bingham. Weekdays LIVE at 8amCT,2013-08-16,19:52:07,784,784,
2198395993,CSUF LCI,"The Latino Communications Institute supports the development of U.S. Latino cultural competency through relevant courses, research & educational opportunities.",2013-11-16,20:48:29,738,738,
601644754,Josh Guttowsky,hdl 4-1-16 ??| #GoVols,2012-06-07,7:14:53,271,271,
237858893,Mickey Ryan,"Co-Host of 3HL, 2-6pm M-F & Titans pre/post on 1045 The Zone in Nashville. Faith, Family, Friends, stAte, music & Whataburger. Instagram: mickeyryan1045",2011-01-13,20:13:55,1277,1277,
214736129,Vols=Sweet16MATERIAL,,2010-11-12,3:04:57,943,943,
7.9899E+17,INCONCEIVABLE!,Titans/Celtics/RedSox- The Titans will be back next season and the wait will be worth it. #2019 #ForTheBoys #StormTheSouth #TitanUp,2016-11-16,20:45:00,282,282,
1540384177,Jose Campos,Bilingual Digital Producer @NBCDFW & @Telemundo39 . 3x Emmy Award-Winning Journalist. @CSUF #SocialMedia #Noticias ...Got any story to share?,2013-06-23,7:23:57,1589,1589,
8.88363E+17,1031 Books ???????,No tricks! Just treats and cool collectible comic books!,2017-07-21,11:38:24,643,643,
247906638,Kayla Anderson,"#Emmy Winning Sports Reporter @WKRN From the Great Northwest WSU Alum Eat, College Hoops AP Voter ?? Baseball is my first ? Hockey is right there ??",2011-02-05,20:46:05,674,674,
2347956386,jeffrey sloan,"I'm a huge sports fan and I like the Preds, bama football and the braves! I also like country and rock n roll music!",2014-02-17,5:25:51,182,182,
8.90224E+17,Titans Talk,The community for fans of the Tennessee Titans!,2017-07-26,14:55:30,5,5,
195553583,??????,"Under the Helmet Podcast Podcast Co-Host and contributor for @UTHDynasty & @SBNation’s @TheBrownsWire & @TheDraftWire, part of USA Today’s SMG #NFLWire",2010-09-27,0:37:37,496,496,
477359149,Hunter Thompson,"I live for God, fishing, hunting, and trapping. Love animals as pets, food, entertainment, and a way of living.",2012-01-29,3:33:46,1239,1239,
1869564271,Drew Joiner,JC18,2013-09-15,23:21:33,344,344,
392521860,Captain,Cover sports for @times_news & 105.5FM - 2017 FanDuel World ?? Finalist - I win $3 then screenshot my profit - Auto Zone - #TitanUp #HereTheyCome  #GoDuke #NYY,2011-10-17,5:11:40,830,830,
8.16057E+17,Off-SZN | #TitanUp,#TitanUp till the day I die | Follow #Titans fans | In Jon Robinson We Trust | #ForTheBoys | Jag fans ??,2017-01-02,23:00:46,212,212,
321523035,Evan Cruce,,2011-06-21,18:17:46,240,240,
2236515570,Wess ?,"Nada contra tuitar por puro divertimento. Mas é importante tuitar com informações e ideias, a fim de romper o monopólio da mídia burguesa. ????????????????????",2013-12-08,19:59:32,424,424,
32850861,Joseph Asamoah,,2009-04-18,10:43:03,1049,1049,
58023319,Chris Tilly,Freelance writer/editor/broadcaster/host. Former Fandom/IGN/Time Out/Hotdog. Like 80s horror and Crystal Palace. Work Enquiries: christillywrites@gmail.com.,2009-07-18,20:25:29,4858,4858,
171189655,Jobs In Missouri,Follow this account for geo-targeted  job tweets in Missouri. Need help? Tweet us at @CareerArc!,2010-07-26,19:40:51,231,231,
817798591,Live Storm Chasers,"Live Storm Chasers's team works together with simple goal of sharing and documenting all things weather! - Live Storm Chasers, LLC",2012-09-11,17:02:52,1769,1769,
67730359,Neisau Tuidraki,I’m off on a new adventure. Nadi in my blood. Online Comms Consultant. Views are my own. Fiji ???? | Melbourne ????,2009-08-21,21:55:57,259,259,
4152912435,Garry Meus,P.E.A.C.E (Positive Energy Activates Constant Elevation),2015-11-10,1:00:01,11,11,
111187593,Bovril Blues,A bloke on Twitter who has an opinion and adores his kids. #MCFC #BovrilBlues\n\nVeni. Vidi. Vici,2010-02-04,2:29:11,1952,1952,
7.42455E+17,Thoughts and Prayers,"Offering thoughts and prayers for all the towns and cities in the US, randomly, one at a time.",2016-06-13,20:32:35,22,22,
364089728,Madden Producer,"Executive Producer of The Mark Madden Show 3pm-6pm on PENGUINS radio flagship-105.9 The X. Sports. Music. Cars. Hilarity. Idiocracy!\nSurely, I can't be serious.",2011-08-29,5:19:51,1026,1026,
4767064233,ed jones,"stonemason , love family, hate politics and F1. plastic super fan of @wolves sitting down in the south bank.",2016-01-10,19:31:43,913,913,
277408746,Tony Goff,Freelance Designer. Mentor at @WeAreRecreate. Destiny addict @DestinyReset. Free for work from 01/04/19. Design musings over at https://t.co/qyyjDRwxEj,2011-04-05,9:26:33,305,305,
3251865299,oluwapelumi ????,take a leap of faith,2015-05-13,15:29:06,1036,1036,
28468919,Jesse,Please Adopt Your Next Pet\n#CatGang | Owner of http://t.co/vnk0aNTKnY | #NT,2009-04-03,1:20:33,312,312,
3959391434,ŠLÏM????,S P E A K - L I F E ??????,2015-10-20,15:34:39,568,568,
981869563,Scambies,04/12/2014 ????                08/30/15??,2012-12-01,5:05:39,1076,1076,
139608362,Pedro,"I'm co owner of a great baseball organization #TheBaseballProject??Baseball is my life??I live in the 417, Umpire & am a HUGE Chiefs??& Royals Fan",2010-05-03,4:16:23,215,215,
7.87503E+17,Christopher Fung,"Typical Asian guy who graduated from Berkeley who loves sports, tv and satirical rhetoric. I have two daughters named Brooklyn & Rylie to make me interesting.",2016-10-16,3:59:21,44,44,
222156626,John Piermatteo,Wibbly Wobbely Timey Wimy,2010-12-02,16:30:41,110,110,
2315652848,Shardul Kakde,?????? ?? ???? ???? ?? ????? ?????????,2014-01-28,15:18:15,117,117,
1665324277,Village Inn Careers,Follow VI for daily job postings in your area!,2013-08-12,15:09:46,0,0,
148401707,Arison Rodrigo,22  • https://t.co/3fZ4kI1V2p no insta •  Brazil - Recife (PE)\n\nDesesperado procurando meu nome onde vejo uma lupa (??),2010-05-26,16:12:02,2050,2050,
181016444,Alabama Education,Follow this account for geo-targeted Education/Teaching job tweets in Alabama. Need help? Tweet us at @CareerArc!,2010-08-21,2:09:36,218,218,
181426272,Alabama Automotive,Follow this account for geo-targeted Automotive job tweets in Alabama. Need help? Tweet us at @CareerArc!,2010-08-22,4:44:32,116,116,
9.57039E+17,Patrôn,lex ????,2018-01-26,23:52:26,111,111,
16314918,MoDOT Southwest,"21 counties in southwest Missouri; 14,483 miles of roadway to maintain",2008-09-16,18:45:47,472,472,
360631073,545tg,loving parent to a wonderful child ... dedicated patriot who loves the USA.,2011-08-23,14:28:32,1401,1401,
1.01852E+18,KazPharma,We are a grower and trader of medical cannabis.,2018-07-15,15:48:25,5000,5000,
7.06652E+17,Jennifer Koch,https://t.co/8VobcBh7lT,2016-03-07,1:27:24,272,272,
1.09183E+18,4DrivingWhileBlack,"#USMC??#Tunisian ????#Trees??#Downtempo??#Glasshead??#Glassblowing?? PM me your #badlyparkedcars, #tardpark, and other #shitpost updates daily! #mensrights??",2019-02-02,22:34:57,115,115,
964936003,Zandile Vilakazi,Daughter of God? | Founder & Creative Director of Bucket List Studios | Multimedia Designer | Married to the gym | In love with food,2012-11-22,20:40:12,417,417,
2614808335,Lilo,"I'm here for dog videos, inappropriate jokes & for unsolicited personal opinions that a stranger thinks will matter to me because social media is their life",2014-07-10,4:37:14,1035,1035,
73945524,Linda Amaka Ikem,TV Series addict... Forever an Ardent Lover of COUNTRY MUSIC...100% Deltan and Proudly Catholic,2009-09-13,18:47:04,303,303,
1376135588,Wannabe Kiwi,i ain’t scared of you mudafukas! CAPS/Wizards/HTTR/NATS/MMA,2013-04-24,4:10:40,1382,1382,
2871276707,ISLAM????,If you are trying to get out just follow me I'll get you there,2014-11-10,21:53:40,195,195,
227382261,??\u200d??Southside 90s??,???Let’s get this out the way now.. ????\u200d?? I ain’t shit????????,2010-12-16,18:05:08,1031,1031,
60321714,ynwa,,2009-07-26,15:05:14,590,590,
1.094E+18,Ethan,I don't like bragging about myself,2019-02-08,22:18:15,129,129,
578112243,Steve Allum,"Husband, Plasterer, all views expressed here are my wife's! The names have been changed to protect the innocent. We don't need no stinking badges!",2012-05-12,12:54:18,447,447,
271690627,Alan Carey,"Avfc, Eagles,Former Bartender at Scholars Rome. Irish guy now living in the Netherlands , loves horrors and movies and beer and Pogo (TL40) and Jack Daniels !!!",2011-03-25,0:42:13,479,479,
8.30916E+17,eria.tarka?,These pretzels are making me thirsty.,2017-02-12,23:05:23,323,323,
60445729,Patricia Mulligan,"Slytherin, True Crime, League of Gentlemen, Books.\n\nA bit of feminism never hurt anyone (who didn't deserve it).",2009-07-27,1:10:04,1743,1743,
38474342,David & Janet Blair,It is our desire to help ordinary people realize their potential and become extraordinary through Christ!,2009-05-07,17:28:10,4570,4570,
3401998234,Patrick Maloney,"Helping you learn your favorite songs faster, so you can let the world hear them.\n\nNew Guitar Lessons/Tutorials Uploaded Every Week!",2015-08-03,22:36:03,408,408,
188183735,Arkansas Fac Mgmt.,Follow this account for geo-targeted Facilities Management job tweets in Arkansas Non-Metro. Need help? Tweet us at @CareerArc!,2010-09-08,3:15:00,115,115,
7.54031E+17,Jeri is on Vacation ????????,Co-Founder of @twogeekychicks. Fluent in Thai and Sarcasm. Coffee for breakfast. Traveler. Reader. Comic Con goer. I dig great crime dramas.,2016-07-15,19:14:28,331,331,
1411762520,thankfultammilove,,2013-05-08,2:26:10,698,698,
417691545,SHIKHAR MISRA,"2 PRINCIPLES OF LIFE....1. EXPECT UNEXPECTED ANYWHERE, ANYTIME, ANYPLACE 24/7 & 365... 2. WHAT GOES AROUND ..COMES BACK AROUND....",2011-11-21,7:59:58,6446,6446,
25878445,"Curses, foiled again","I whinge far too much. Scots, rays of sunshine; you know how it goes. Longtime supporter of Manchester United, also root for Hearts. Read a lot. Write a bit.",2009-03-22,20:55:26,1054,1054,
3190952328,Sloth Weather,"Providing local weather for Springfield, MO and its surrounding areas.",2015-05-10,17:16:57,55,55,
8.1276E+17,Garrett,I’ll have the veggie burger. Can you put bacon on it for me?,2016-12-24,20:39:20,40,40,
297897452,Bryson Kimario,Web Designer & Developer,2011-05-13,9:35:12,96,96,
116965723,amron,,2010-02-24,3:38:22,212,212,
582943183,scott,"baby i tried, but i can’t unlove you",2012-05-17,16:50:04,535,535,
7.68488E+17,Orscheln F&H Careers,Orscheln Farm and Home is a family owned retail chain celebrating over 55 years in business!,2016-08-24,16:39:06,69,69,
59110581,Margaret,@wwwbigbaldhead 2/17/13 @mcbridemelissa 7/4/2013 ?? #TWD #GoT,2009-07-22,12:21:46,1184,1184,
21142347,Hellyb ?,detest animal cruelty ??music keeps me sane ??given up on politics ??#COYS ?? Antibiotic Guardian ??Milo and Minnie #staffies,2009-02-17,22:56:24,1597,1597,
75198504,Jordan Urquhart,"She aspires to inspire smiles.  She enjoys positivity, adventure, puns, music, and rootbeer on tap.",2009-09-18,4:23:00,426,426,
70705153,Keelan Balderson,Freelance Writer (top 10% tested on UpWork) | UoL Journalism | Producing 'Alternative Media' since 2009.,2009-09-01,15:24:48,690,690,
41620431,AL Non-Metro Jobs,Follow this account for geo-targeted Other job tweets in Alabama. Need help? Tweet us at @CareerArc!,2009-05-21,16:32:44,520,520,
280708031,Jana,Obsessed with True Crime ?? And Poker. I suck though. ??,2011-04-11,22:03:26,354,354,
1446321,??????sugarbee??????,Coffee addict?? True crime junkie?? Animal lover?? Makeup Hoarder??,2007-03-18,21:56:53,1019,1019,
15168230,Andy,IG: reedi,2008-06-19,11:23:16,279,279,
55687447,Tiago London,The Official Tiago London Twitter Page. https://t.co/1Gty5qjRat,2009-07-10,22:46:34,402,402,
629608081,Becca Lindley,"Actor, Singer. Leeds. Represented by Katy Edwards @_Broad_ Spotlight: 9332-0196-9756 I'm in the new Amazon advert - https://t.co/XNkqZNiu33",2012-07-07,19:58:31,1138,1138,
